start,signal_window,below_entry_drawdown_pct,cagr,annualized_vol,max_drawdown,final_multiple,below_regime_share,wait_regime_share
2002-01-01,160,84.0,0.25268065237781046,0.5094516064722836,-0.7461464987360009,235.00437425389353,0.031603078434583265,0.23284755198952023
2002-01-01,160,91.5,0.2513094972695924,0.46169063242844954,-0.7461464987360011,228.84924958021992,0.00638611429507123,0.25806451612903225
2002-01-01,160,83.5,0.2482727500919606,0.5097274233401539,-0.746146498736001,215.76272015034948,0.03176682495496971,0.23268380546913378
2002-01-01,160,91.0,0.24603809526623333,0.4624262105219152,-0.7461464987360009,206.59421016093364,0.0072048468970034385,0.25724578352710004
2002-01-01,160,84.5,0.2457911553052381,0.5088128229149987,-0.7461464987360011,205.60427663090914,0.03111183887342394,0.23333879155067955
2002-01-01,160,82.5,0.24517421637138836,0.5109815590076218,-0.7461464987360011,203.15092412934757,0.03242181103651547,0.23202881938758801
2002-01-01,160,83.0,0.24517421637138836,0.5109815590076218,-0.7461464987360011,203.15092412934757,0.03242181103651547,0.23202881938758801
2002-01-01,160,89.5,0.2382459687131422,0.48103568051962164,-0.7461464987360009,177.45766016240484,0.01817586376289504,0.24627476666120846
2002-01-01,160,90.0,0.2382459687131422,0.48103568051962164,-0.7461464987360009,177.45766016240484,0.01817586376289504,0.24627476666120846
2002-01-01,160,90.5,0.2382459687131422,0.48103568051962164,-0.7461464987360009,177.45766016240484,0.01817586376289504,0.24627476666120846
